,dataset,data_config_signature,run_id,model,loader_kind,model_architecture,pipeline_id,pipeline_method,pipeline_kind,stage,robustness_method,base_pipeline_method,backbone_run_id,backbone_run_ids,backbone_architecture,eval_data_seed,test_metric,MSE_val,MSE_pert_ws_val,MSE_pert_mean_val,MSE_test,best_val_loss,robustness_scoring_semantics,perturbation_channel_fraction_max,perturbation_scenarios_signature,perturbation_scenarios_count,D_w,D_w_CI_lo,D_w_CI_hi,D_mean,D_mean_CI_lo,D_mean_CI_hi,err_pert_ws,err_pert_ws_CI_lo,err_pert_ws_CI_hi,err_pert_mean,err_pert_mean_CI_lo,err_pert_mean_CI_hi,MSE_w,worst_scenario,n_test_samples,selection_pool,mCE_snaive,relative_mCE_snaive,mPC,rPC,rho_eff,rho_eff_status
141,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2e78eb7f11cf4ba6a187abef3bfff3d7,TSMixer,TSMixer,TSMixer,arl_alo0.001_ainit1.0_slo0.001_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,TSMixer,341970080,MSE,0.37800920009613037,0.42481103164702655,0.40564296340507766,0.47344965127408506,0.735191822052002,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1716036270826216,1.1641411984230248,1.180374829203322,1.0858043883486683,1.0836079535591845,1.0880705083926077,0.5546953286737204,0.5492748079317062,0.5600025324835256,0.5140737090155483,0.5100058963520778,0.5181357348015159,0.5546953286737204,stuck_sensor,10000,winner_pool,0.7083681868736409,0.7049442032460179,0.5140737090155483,0.9209762004377576,0.019719754903965603,computed
142,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,db6c66f756434ed488f63131790248c1,DLinear,DLinear,DLinear,arl_alo0.001_ainit1.0_slo1e-05_sinit0.1,adaptive_robust_loss,train,train,adaptive_robust_loss,baseline,,,DLinear,341970080,MSE,0.36462026834487915,0.4296736827865243,0.40240821631407986,0.4502883575722575,0.6955152153968811,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.263952089255887,1.2528165251996302,1.2753862583258926,1.126606385377365,1.124046988749072,1.1291217267141493,0.5691429103210568,0.5629102272962034,0.575183946746625,0.5072977389019914,0.5031981307384907,0.5114147162479534,0.5691429103210568,stuck_sensor,10000,winner_pool,0.6986839941946852,0.6977988902828572,0.5072977389019914,0.8876214558867807,0.003722076836671806,computed
143,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e4c78d78efed4ebcbe7500c0233cc7bf,ModernTCN,ModernTCN,ModernTCN,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,ModernTCN,341970080,MSE,0.37605515122413635,0.4320652984902263,0.4100919936147208,0.46449103346168996,0.37605515122413635,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2154560664236407,1.2073194777556013,1.2237253712010507,1.1099473671084517,1.1079310211828641,1.1119014065695616,0.5645684444203973,0.559196782006137,0.5698213015317544,0.5155605996362864,0.511689975732083,0.5194331318765948,0.5645684444203973,stuck_sensor,10000,winner_pool,0.7106833575217539,0.7088671510680983,0.5155605996362864,0.9009436209620661,0.009441853746678608,computed
144,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,b6d1db7a2cf244cbaeddf3d1be26a950,ModernTCN,ModernTCN,ModernTCN,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,ModernTCN,341970080,MSE,0.37758976221084595,0.4333721482679248,0.4116531231418873,0.46396383388340473,0.37758976221084595,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2166043839594787,1.2085930921216537,1.224762842761875,1.1104482553761863,1.1084302337010612,1.1125281363939585,0.5644604343011975,0.5590750942087546,0.5696739650706202,0.5152078298934735,0.5113141950812331,0.5191416723802756,0.5644604343011975,stuck_sensor,10000,winner_pool,0.7101854902409797,0.7083989362582717,0.5152078298934735,0.9005372336428502,0.009276600583267847,computed
145,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,eff89d0c19a546478b307cc373bb00fd,GRU,GRU,GRU,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,GRU,341970080,MSE,0.4747316241264343,0.5053910589516163,0.4879586909717569,0.6330196821242571,0.4747316241264343,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.0678196133760944,1.0634161763850696,1.072753299671442,1.0213112866913474,1.0203866190734736,1.0222469227022908,0.6759508322253823,0.6712602453889325,0.6807029688772931,0.6465101460512728,0.6424249787974311,0.6501618329764436,0.6759508322253823,missing_data,10000,winner_pool,0.8917472449864725,0.8819161501490671,0.6465101460512728,0.9791334072490399,0.04060052060747987,computed
146,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,e807db5a30e340a6928a4cc69ad626e9,GRU,GRU,GRU,rt_spaceraw_std0.2_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,GRU,341970080,MSE,0.5206787586212158,0.5546572140604258,0.5336967439353466,0.695707273465395,0.5206787586212158,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.0585904915862097,1.0539739750359283,1.063641490832632,1.0156738695255183,1.0148224050148977,1.0166590937267173,0.7364691046178341,0.7312761157924682,0.7418017930530757,0.7066116984976456,0.7023795650971215,0.7105163046636712,0.7364691046178341,missing_data,10000,winner_pool,0.9744992973312971,0.9631416505145357,0.7066116984976456,0.9845680094804049,0.0392788713151867,computed
147,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,445bf0933531400cbc4a605c7969ba70,PatchTST,PatchTST,PatchTST,advtrain_eps0.1_steps5_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,PatchTST,341970080,MSE,0.3469904065132141,0.4195513606518507,0.39171774051555747,0.4363099280282855,0.3469904065132141,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3060750973975848,1.2947237378457932,1.3181003755154825,1.1575733871723841,1.1549996029872338,1.1603398152278717,0.5698535317450761,0.563974788149111,0.5760360391494259,0.5050607612446416,0.5013200425644464,0.5087511860191007,0.5698535317450761,stuck_sensor,10000,winner_pool,0.6953726969083234,0.6962640394180193,0.5050607612446416,0.8638761145353469,-0.007859221453701992,computed
148,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,3f668d43118d4c12a567252b807c5da1,PatchTST,PatchTST,PatchTST,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,PatchTST,341970080,MSE,0.3566772937774658,0.4336228543991844,0.411018692607681,0.4422556447997689,0.3566773533821106,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2937125803487521,1.2824712780548435,1.305229913058719,1.1753221889687477,1.1725566270176282,1.178417181950823,0.5721516914077103,0.5659857725757732,0.5783189316043258,0.5197928725298494,0.5159801639558281,0.5238044806452422,0.5721516914077103,stuck_sensor,10000,winner_pool,0.7161897147964399,0.7182192527659865,0.5197928725298494,0.8508305291823179,-0.016706769414648326,computed
149,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,519b468e69dd465daa969d3d9b3ffdf0,PatchTST,PatchTST,PatchTST,baseline,baseline,train,train,baseline,,,,PatchTST,341970080,MSE,0.352056086063385,,,0.43126261972486973,0.352056086063385,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3121988937420432,1.299754370567292,1.3242876519013849,1.162725447863271,1.1600320819805539,1.1657176808576994,0.5659023325152696,0.5598514757364615,0.5719940165878646,0.5014400226662867,0.49777088935819225,0.5052538785115606,0.5659023325152696,stuck_sensor,10000,winner_pool,0.6907532955168038,0.6919920706727194,0.5014400226662867,0.8600482614685092,-0.009242105843333126,computed
150,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,18107c26dc5d463bbd33a63c93bc01fb,TSMixer,TSMixer,TSMixer,advtrain_eps0.05_steps7_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,TSMixer,341970080,MSE,0.37903839349746704,0.4244575054521362,0.4053229494923726,0.4681665417224169,0.37903839349746704,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1705050770052707,1.1634761925744106,1.178417327013041,1.0854273501838336,1.0835882572314945,1.0872815635180542,0.5479913139700889,0.5430759236399456,0.5527445287354663,0.5081607688264921,0.5045885831020307,0.5119414709435403,0.5479913139700889,stuck_sensor,10000,winner_pool,0.7004789336547681,0.6971206662891135,0.5081607688264921,0.9212961142269309,0.020451085025428806,computed
151,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,4f1aec131ffe44b894f6f3dd0324889b,TSMixer,TSMixer,TSMixer,rt_spaceraw_std0.1_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,TSMixer,341970080,MSE,0.3841294050216675,0.430547437739869,0.410224763892591,0.4737778692141175,0.3841294050216675,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1650284693986572,1.1605709220503768,1.172979038169782,1.0840624400035548,1.0822538969210875,1.0859816705521959,0.5519647058054805,0.5481217292897032,0.5571799632023647,0.5136047929199412,0.5098282517512887,0.5174938454638934,0.5519647058054805,stuck_sensor,10000,winner_pool,0.7079625500743334,0.7044716499416155,0.5136047929199412,0.9224560902568685,0.02051033301039673,computed
152,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,4b669487f4b1446391128ae461663617,DLinear,DLinear,DLinear,advtrain_eps0.2_steps7_alpha0.02_channelsall,adversarial_training,train,train,adversarial_training,baseline,,,DLinear,341970080,MSE,0.35313379764556885,0.4137889991849661,0.3866198716827979,0.44110768089294433,0.35313376784324646,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2525031244560707,1.242578312742092,1.2625045817625373,1.116355458002533,1.1142154170120075,1.1184376687502198,0.5524887485399842,0.5467821101560444,0.5579625376526266,0.492432967131678,0.48876654590402957,0.4960669963002228,0.5524887485399842,stuck_sensor,10000,winner_pool,0.6785619873455091,0.6771698621413964,0.492432967131678,0.8957720346432266,0.009517789030911328,computed
153,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,901d9b75b2d243b2ba3fa4ce8ae45b00,DLinear,DLinear,DLinear,rt_spaceraw_std0.2_channelscontinuous,randomized_training,train,train,randomized_training,baseline,,,DLinear,341970080,MSE,0.35716232657432556,0.41815266258021194,0.3901619874161358,0.4411022571563721,0.35716232657432556,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2572593084673873,1.2469831440450632,1.267584511169129,1.1165551206547921,1.1143004344664944,1.1187815206441714,0.554579918795824,0.5489284944380819,0.560091310947463,0.49251498396033416,0.48883972007093957,0.49619064827621684,0.554579918795824,stuck_sensor,10000,winner_pool,0.6786104831809124,0.6772155563965859,0.49251498396033416,0.8956118524749235,0.009430407160452903,computed
154,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,89d78f74b7f348cb8520efbfeeb8bb0c,Chronos2,pretrained,Chronos2,baseline,baseline,train,train,baseline,,,,Chronos2,341970080,MSE,0.39241862297058105,,,0.4956490920506418,0.39241862297058105,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.4484908927040867,1.4317783499727925,1.466136728004625,1.1696298254349031,1.1658206892003726,1.173545124820339,0.7179431958124042,0.708818865057733,0.7273962740616873,0.5797259610121605,0.5747184091620532,0.584654984721708,0.7179431958124042,stuck_sensor,10000,winner_pool,0.7968699442350238,0.7983718161338857,0.5797259610121605,0.8549713578209842,-0.024241019143457665,computed
155,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,5d0c98c7baa349728d577856828c860d,SeasonalNaive,SeasonalNaive,SeasonalNaive,baseline,baseline,train,train,baseline,,,,SeasonalNaive,341970080,MSE,0.46743571758270264,,,0.6339963261216879,0.46743571758270264,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.287904387857477,1.2722298888313077,1.304984109602632,1.1484676504950002,1.1451464363002986,1.1518988788220146,0.8165266502976417,0.8045276324312389,0.828731444042325,0.7281242710834368,0.7210399729778152,0.7347269085320272,0.8165266502976417,missing_data,10000,winner_pool,1.0,1.0,0.7281242710834368,0.8707254397361482,-0.04009218010525506,computed
156,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,1a53c8cc92124bbb870cb1da7deebc89,ModernTCN,ModernTCN,ModernTCN,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,ModernTCN,341970080,MSE,0.3597264587879181,0.4338019091362755,0.4035676244165127,0.4442322820454836,0.3597264885902405,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3082336001019281,1.2956586542917334,1.320550508654242,1.1510036018442826,1.148344027861342,1.153667562543265,0.5811595976218581,0.574946158538796,0.5875118244700507,0.511312956689857,0.5076589919077651,0.5148877926826967,0.5811595976218581,stuck_sensor,10000,winner_pool,0.7036620462723879,0.7041172637008815,0.511312956689857,0.8688070118961175,-0.0062728429783061035,computed
157,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,920f0d5691bd441c95bac6953be76afe,ModernTCN,ModernTCN,ModernTCN,baseline,baseline,train,train,baseline,,,,ModernTCN,341970080,MSE,0.3731577694416046,,,0.46183717436939475,0.3731577694416046,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.215928962419653,1.207935401810767,1.224134408373835,1.1137774243406833,1.111771709894003,1.1158563341872574,0.5615611962378025,0.5561880164084211,0.5668137748709321,0.5143838185339235,0.5105405782670853,0.5183301593699375,0.5615611962378025,stuck_sensor,10000,winner_pool,0.7090471025852274,0.7074719962858452,0.5143838185339235,0.8978454565030932,0.008010187689498238,computed
158,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,7779dd45cff240eb9e920f16d674b5ab,GRU,GRU,GRU,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,GRU,341970080,MSE,0.3878875970840454,0.46912736583004394,0.4247298670737073,0.5236685300946236,0.3878875970840454,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2730827378450371,1.2613538929526338,1.2842979307222697,1.0974905607727496,1.0954483924993632,1.0995944795859085,0.6666733660161496,0.659946030061245,0.673475175010562,0.5747212687525898,0.571609929912272,0.5779943115345947,0.6666733660161496,stuck_sensor,10000,winner_pool,0.7914050889593593,0.7883319696546809,0.5747212687525898,0.9111695678693531,0.007961907998875417,computed
159,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,36598a0f6b774ca4a4d3b82906b8927d,GRU,GRU,GRU,baseline,baseline,train,train,baseline,,,,GRU,341970080,MSE,0.4983765780925751,,,0.6644111780494452,0.4983765780925751,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.0641139824735013,1.0593880911371976,1.0693072645136994,1.0214849084432376,1.020553758573096,1.0224958852468067,0.7070092246741057,0.7020787014432996,0.7123068550929427,0.678685991378501,0.6743532961457037,0.6825403705496015,0.7070092246741057,missing_data,10000,winner_pool,0.9360097961489464,0.9256846715882835,0.678685991378501,0.9789669839802324,0.037950016180937185,computed
160,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,9382cd57e4f64ac28bd56dd342b77d99,TSMixer,TSMixer,TSMixer,revin_affineFalse_eps1e-5,revin,train,train,revin,baseline,,,TSMixer,341970080,MSE,0.35699912905693054,0.44255111437042555,0.4032525288183242,0.4424678128913045,0.35699912905693054,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.3259035173456337,1.3120258283051194,1.3394385756963076,1.1464461069394856,1.1435190082414446,1.149259828696543,0.5866696294248104,0.5799182063689082,0.5934179873847961,0.5072655015352647,0.5034231167215074,0.5111773669701478,0.5866696294248104,stuck_sensor,10000,winner_pool,0.698088556287658,0.6982750673112403,0.5072655015352647,0.8722608013991751,-0.003969604416610983,computed
161,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2d589960c4334ac5adff37c302ad60ee,TSMixer,TSMixer,TSMixer,baseline,baseline,train,train,baseline,,,,TSMixer,341970080,MSE,0.38341593742370605,,,0.47485841079205277,0.38341596722602844,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.1688347780184012,1.1637674770219766,1.1766203354310056,1.0933093031709502,1.0913641284272597,1.0952265388671891,0.5550310251682997,0.5506581516965479,0.560334242524989,0.519167118207924,0.5153643521785759,0.5231538461740967,0.5550310251682997,stuck_sensor,10000,winner_pool,0.7155545147941209,0.7126224632628544,0.519167118207924,0.9146542493507344,0.016006760542591092,computed
162,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,4f6886bbe567453abf068751c5dd47a4,DLinear,DLinear,DLinear,revin_affineTrue_eps1e-5,revin,train,train,revin,baseline,,,DLinear,341970080,MSE,0.3668711483478546,0.4375911532714963,0.4056385241600995,0.4477035886824131,0.3668711483478546,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2896153493674019,1.2775776665748642,1.3020160460904142,1.1319159031961559,1.1293269038773932,1.1344319561868463,0.5773654199317098,0.5709560192510857,0.5837086636664719,0.506762811947614,0.5028458454403258,0.5104972347578033,0.5773654199317098,stuck_sensor,10000,winner_pool,0.6978092952141559,0.6972197359839154,0.506762811947614,0.8834578586415571,0.0017061257866171076,computed
163,ETTh1,4a82efae1ffe76a156a2bf948861e2da349ef1c1c994d9f24654525f47fbf14d,2c53c17080c14c5aaa939b6c45fbe0a3,DLinear,DLinear,DLinear,baseline,baseline,train,train,baseline,,,,DLinear,341970080,MSE,0.35828012228012085,,,0.4378714672148228,0.35828012228012085,uniform_severity_degradation,0.5,"[""drift"",""attenuation"",""noise"",""spike"",""time_stretch"",""time_compress"",""stuck_sensor"",""missing_data""]",8,1.2507785894272812,1.2406724980294024,1.2607403026116573,1.1190162857687238,1.1167282455338985,1.1213140642904598,0.54768025611341,0.542018803274408,0.55314235665977,0.4899853028868325,0.486329760624303,0.4935724660832365,0.54768025611341,stuck_sensor,10000,winner_pool,0.67516179410942,0.6739261911911286,0.4899853028868325,0.8936420432103328,0.008762724597978888,computed
